Id,SalePrice
1750,124883.572099807
1751,243822.771437043
1752,117993.705847686
1753,149900.263534093
1754,191488.801487316
1755,166059.505384464
1756,128561.660247236
1757,120629.997470293
1758,147153.166495961
1759,160986.933003832
1760,161021.643179312
1761,142981.676477925
1762,180029.27231711
1763,179846.049535282
1764,115919.074285415
1765,172162.598074606
1766,186023.495551305
1767,218003.853820974
1768,144207.11610273
1769,170287.942476938
1770,150998.712116947
1771,121379.422471043
1772,132546.307192209
1773,128348.48056765
1774,138661.710784923
1775,141669.832103621
1776,128890.559725139
1777,108165.865165601
1778,140370.516514703
1779,119173.154131073
1780,177148.066750153
1781,129431.713243918
1782,86088.0914245122
1783,143058.668574184
1784,111020.765528203
1785,124080.492624245
1786,128763.419084834
1787,161071.647050195
1788,59483.7209128322
1789,97913.9847421001
1790,78303.0599141577
1791,179831.215548942
1792,160275.810355546
1793,130142.827507193
1794,152505.858254218
1795,139671.820533294
1796,127962.753917915
1797,112990.362114147
1798,121231.129275145
1799,111692.847929813
1800,130985.016566554
1801,130708.04222945
1802,129513.603965403
1803,145735.128170213
1804,141592.390641521
1805,136061.7953063
1806,124715.419066277
1807,129189.848449801
1808,121837.583258379
1809,123497.14828365
1810,140793.165721903
1811,91494.8519499096
1812,99024.2729469752
1813,124459.863275642
1814,94278.5888170736
1815,53851.3743042751
1816,99840.55253855
1817,108811.366648825
1818,153860.657740172
1819,127341.827539547
1820,57663.4640531224
1821,109732.656428621
1822,146783.825357613
1823,47657.719919624
1824,126919.666036411
1825,137674.556781022
1826,107838.228105553
1827,99498.1382557169
1828,136357.535533816
1829,114805.264208725
1830,146594.769584872
1831,143576.381381373
1832,71290.2554629627
1833,137401.002551974
1834,118893.999759196
1835,123142.432978873
1836,127281.372014307
1837,86922.1263836266
1838,130362.455997966
1839,99086.661890078
1840,149866.790057499
1841,139876.575988997
1842,87399.6443392384
1843,127811.46715877
1844,137121.808982779
1845,139887.883183205
1846,151718.358939368
1847,168003.20973503
1848,54912.7317768059
1849,108111.320851651
1850,118263.930950646
1851,156467.920079559
1852,122301.628678761
1853,126093.875821439
1854,162061.582373495
1855,143227.260621015
1856,220536.295780273
1857,138387.41228409
1858,135305.205013993
1859,117201.760172232
1860,145190.604107552
1861,115813.557292123
1862,303186.625318231
1863,288616.05591781
1864,288797.842387588
1865,333500.003231495
1866,324104.41589414
1867,221443.70753163
1868,289412.597165776
1869,204083.547520167
1870,220534.299762262
1871,246977.122817379
1872,170857.430823234
1873,240239.439507011
1874,149974.295816325
1875,203539.012435159
1876,199183.077581297
1877,210993.867361019
1878,204325.989988287
1879,128402.380887466
1880,131480.268615886
1881,243507.097477181
1882,243314.262742264
1883,186585.909160319
1884,206894.840504079
1885,241134.964639989
1886,288404.586191083
1887,210789.242873183
1888,261632.917064583
1889,165060.049697813
1890,122915.544156356
1891,141392.385335971
1892,95927.4036809926
1893,134815.61023202
1894,126818.287399076
1895,138061.545443344
1896,127629.709793711
1897,110583.983026127
1898,112324.305968514
1899,161293.019346541
1900,149504.798032691
1901,168667.285894591
1902,154030.429586721
1903,217550.589712453
1904,141566.134545034
1905,204767.788304514
1906,151554.031842889
1907,209830.149823407
1908,108791.557180748
1909,127644.414941738
1910,118232.352696929
1911,217886.878859286
1912,336135.464001225
1913,140579.635157978
1914,64569.689513722
1915,316395.615185873
1916,67353.1875843161
1917,244238.721710129
1918,140765.423204042
1919,179281.654370478
1920,156860.522716285
1921,397025.296867872
1922,312721.299478063
1923,233386.991977516
1924,233863.890666557
1925,196688.855780023
1926,383528.726256474
1927,135401.092852993
1928,149534.877452263
1929,128603.398926945
1930,131496.984329409
1931,144074.142024808
1932,143193.887167055
1933,182812.171980617
1934,179887.16832887
1935,168620.609068415
1936,198165.924957456
1937,183232.021741072
1938,170094.489327909
1939,250161.681563961
1940,189029.056307137
1941,173336.244867304
1942,183215.96495241
1943,211512.06621603
1944,374423.765258853
1945,395979.79885851
1946,143407.985408922
1947,316973.262672342
1948,176429.656900863
1949,244899.046503386
1950,182498.376039275
1951,245004.785797726
1952,207215.454347104
1953,166651.228594586
1954,182799.198416531
1955,136938.501477226
1956,299988.951186059
1957,153366.93511057
1958,298290.526995681
1959,143248.811592672
1960,113686.949200421
1961,120041.551667383
1962,96175.9394338913
1963,104167.238925327
1964,108196.397924987
1965,143019.954224463
1966,133371.729760714
1967,300388.33303795
1968,441344.516186725
1969,395022.3709474
1970,434773.994631041
1971,475837.555106989
1972,374096.068903249
1973,267851.734053316
1974,340407.079186886
1975,550575.475449937
1976,271482.675268441
1977,362729.070329569
1978,366606.890050212
1979,326440.120362755
1980,208311.242193216
1981,343963.34856656
1982,220283.253143287
1983,205282.273976608
1984,173839.619849613
1985,222650.384136589
1986,211034.964521535
1987,178582.972570111
1988,173976.80429486
1989,190449.278634507
1990,210377.585258117
1991,234929.714269605
1992,214579.524577103
1993,167431.597672241
1994,235199.610917685
1995,184995.338795537
1996,249957.407684883
1997,309231.395137288
1998,324436.220308227
1999,281589.379410379
2000,323274.262415227
2001,274353.589760208
2002,249256.791614014
2003,260079.85483707
2004,284780.244599114
2005,226332.335284973
2006,221769.009625187
2007,242407.865619726
2008,215640.147779838
2009,195085.158816166
2010,187385.658626602
2011,141636.432455217
2012,169720.389804073
2013,177550.773608977
2014,181875.212092636
2015,198266.608360674
2016,190311.109410287
2017,196196.008690109
2018,119039.646010093
2019,132762.46256325
2020,107785.524056732
2021,99692.4194529992
2022,185474.986006655
2023,141898.641762579
2024,274353.367558118
2025,364294.919614737
2026,175085.91915123
2027,158342.665278835
2028,149452.423217616
2029,170995.000082702
2030,263816.056730743
2031,231998.499111528
2032,250390.51455575
2033,251134.276846928
2034,170840.560681407
2035,225037.24315423
2036,200074.151347593
2037,205994.3093486
2038,310718.323091675
2039,224408.911113311
2040,293060.747210589
2041,291285.719981861
2042,209728.233679209
2043,180914.390523678
2044,174373.772364951
2045,213485.452332431
2046,146869.01944675
2047,142127.958922891
2048,140154.723663816
2049,142752.377014614
2050,176604.223963227
2051,105728.975339531
2052,127526.207230971
2053,148912.040588527
2054,89426.2315572997
2055,151424.23247612
2056,147477.976873671
2057,113237.937549983
2058,213425.634254625
2059,134589.927322702
2060,174941.514066804
2061,171509.950431899
2062,129625.556146428
2063,119753.319484176
2064,142452.445238435
2065,118314.060498865
2066,160629.638103931
2067,106480.307773688
2068,143060.358052285
2069,86771.9744658254
2070,115298.975182791
2071,95918.0885822809
2072,129099.500877877
2073,137213.169437839
2074,182645.55387573
2075,148528.290069667
2076,116591.734799553
2077,156211.751864721
2078,124048.698540022
2079,131759.098299588
2080,119226.580339641
2081,124409.550314644
2082,123729.581123895
2083,142378.029338182
2084,110467.285302601
2085,120708.268843746
2086,116984.210450452
2087,124769.325400028
2088,93739.0791794373
2089,76897.7419782629
2090,125355.843039681
2091,116613.05185226
2092,121343.807466339
2093,117903.890559037
2094,108591.996181225
2095,144077.702739245
2096,81018.2471505075
2097,97936.9681588645
2098,141588.793628399
2099,56247.7854869988
2100,76686.8496703519
2101,111768.153679227
2102,127515.854281949
2103,105921.883438133
2104,141818.064615525
2105,129478.59550095
2106,60938.8925053123
2107,197020.768451027
2108,114500.327237372
2109,113132.728373488
2110,128323.876092626
2111,140983.424397053
2112,138063.766972135
2113,123181.156634331
2114,121343.693296623
2115,163820.71548963
2116,115409.104926618
2117,151723.818497643
2118,120906.563250936
2119,114975.081190113
2120,112141.331761764
2121,90459.3846553224
2122,114891.3975836
2123,82547.9029647163
2124,156079.104908491
2125,124495.55691229
2126,144157.032256533
2127,164846.93058806
2128,125110.757531339
2129,92921.2861629053
2130,137370.974325908
2131,139685.634261629
2132,116540.281066513
2133,123043.24516956
2134,119197.576221629
2135,94692.6557231286
2136,78318.5302476776
2137,107922.490802428
2138,135347.996668147
2139,147824.107618902
2140,137520.905923833
2141,153996.513480403
2142,125577.205794195
2143,140908.692686336
2144,121065.842509131
2145,138971.557234112
2146,170589.466107138
2147,138706.328008119
2148,136079.426864348
2149,149783.667022913
2150,236303.330812999
2151,112662.730929269
2152,173175.68549282
2153,164969.152808233
2154,106984.557779319
2155,140086.993078091
2156,260988.369667181
2157,225373.998197644
2158,233570.606234161
2159,207745.338611974
2160,177837.951223943
2161,233612.170812189
2162,387468.966686999
2163,341807.888114904
2164,240058.174978795
2165,208040.31977876
2166,154458.666781856
2167,223563.619348733
2168,198785.840253425
2169,195189.39312209
2170,217426.980548702
2171,155171.838509644
2172,128584.224368796
2173,168858.112734768
2174,222736.388840045
2175,285408.077493216
2176,311187.251025046
2177,238663.958427719
2178,207048.203012207
2179,136760.12853893
2180,214990.579500931
2181,190741.429359055
2182,219335.551089767
2183,188801.536127648
2184,120922.796083607
2185,128059.829078836
2186,147026.666178818
2187,154028.342493345
2188,153137.435212534
2189,262641.571819325
2190,79078.8063745422
2191,81993.1663648156
2192,94355.3174384375
2193,111606.224077536
2194,107340.032083577
2195,108154.381418701
2196,101991.717530405
2197,116818.989484303
2198,158609.136299434
2199,175003.254347179
2200,148738.412407528
2201,145240.033130407
2202,213915.46726757
2203,139394.985474267
2204,183293.213367189
2205,123777.029098102
2206,141136.971128298
2207,210106.148764752
2208,271545.296962339
2209,250235.197369216
2210,116525.165509432
2211,113184.104648461
2212,121445.422613314
2213,108646.055203638
2214,125710.601936145
2215,103630.539074423
2216,148573.673286362
2217,54220.1645640287
2218,81024.9464809714
2219,74504.6612127843
2220,71884.0481549768
2221,313014.397028669
2222,284207.373826265
2223,273460.663556702
2224,202889.348867216
2225,116865.951497793
2226,190026.2390595
2227,197621.592774816
2228,263321.972319555
2229,254671.226346076
2230,155724.179304388
2231,210464.402615865
2232,180590.534039243
2233,177786.715184001
2234,239651.408677242
2235,226331.894004321
2236,257977.311855837
2237,317016.038590618
2238,193621.508966601
2239,109601.951523743
2240,159366.17808026
2241,153729.422937685
2242,120159.55092251
2243,128510.320436492
2244,101361.894669747
2245,98292.6835616577
2246,143547.257311706
2247,110915.38954866
2248,123424.213456919
2249,120931.141833829
2250,131329.506474079
2251,104623.177374823
2252,174373.696685632
2253,151951.665401978
2254,175644.963684472
2255,185170.399688395
2256,175054.966932052
2257,208490.33642446
2258,158247.200992738
2259,176796.837658827
2260,146593.41743968
2261,190213.661962179
2262,209441.707758072
2263,379471.243678401
2264,489526.61930131
2265,168573.416263173
2266,307639.895231424
2267,380005.047117102
2268,416322.750206586
2269,149983.069624668
2270,189537.316775937
2271,214923.372479343
2272,197328.678478571
2273,163605.205370294
2274,179576.781939441
2275,157081.599716643
2276,189566.97407939
2277,183929.893775721
2278,146168.636042784
2279,124395.037808676
2280,118167.784442687
2281,163907.155138743
2282,181086.174818732
2283,107024.631970005
2284,112681.873099387
2285,138035.985615212
2286,124067.418603889
2287,364931.901486086
2288,273381.677467125
2289,392880.51661042
2290,469143.708078127
2291,332215.198928452
2292,441982.78553919
2293,491547.194081799
2294,423815.864748098
2295,476107.394705782
2296,300160.136721281
2297,345488.604051837
2298,346125.449054617
2299,367630.897366532
2300,339139.940636298
2301,309408.20508066
2302,254316.739817369
2303,247148.346473103
2304,250251.11682495
2305,201598.125979538
2306,196243.670692676
2307,201642.577451043
2308,230437.83677038
2309,284871.273064951
2310,217813.619006435
2311,205378.654923424
2312,176310.248551781
2313,172281.063901902
2314,172361.512444999
2315,179016.535751483
2316,189748.009563692
2317,191235.892209359
2318,178054.065347282
2319,181244.948666984
2320,181567.58070561
2321,236208.070092534
2322,175867.250558223
2323,190615.083806681
2324,177740.694651968
2325,215306.260937827
2326,173228.045713925
2327,203753.850002737
2328,225102.536082791
2329,191399.163445506
2330,180530.709358389
2331,352681.763923123
2332,412760.588951407
2333,325550.237941496
2334,262722.098259437
2335,280006.05822237
2336,319633.44496653
2337,205607.253835405
2338,271073.587773828
2339,226287.339574761
2340,399349.566923329
2341,222971.405154216
2342,239310.020098815
2343,232083.841785296
2344,228156.368172354
2345,236942.926216982
2346,214828.71775166
2347,198345.173458689
2348,245525.413798004
2349,180179.171050027
2350,310986.57863111
2351,260756.064276884
2352,251166.676665067
2353,247159.323209137
2354,136872.902884376
2355,143150.701306507
2356,154414.9197966
2357,186105.717702683
2358,197043.486555671
2359,131254.478936642
2360,114653.835963241
2361,148627.987367653
2362,270222.024748274
2363,139263.617046189
2364,151929.100212362
2365,218122.498962495
2366,189299.235474075
2367,220670.21520018
2368,215329.375755674
2369,218425.591410849
2370,168837.546644824
2371,167584.417502933
2372,194736.997084807
2373,285955.888103236
2374,327936.143220504
2375,247053.182471079
2376,289687.433610958
2377,353541.590559366
2378,145844.239166707
2379,204423.004632786
2380,147748.553398518
2381,167458.389455354
2382,205237.797003823
2383,204219.801676348
2384,242973.511892408
2385,162896.186441674
2386,134745.793455785
2387,133846.64434949
2388,102650.675877614
2389,121431.991769426
2390,149319.876116593
2391,145295.428438988
2392,116521.711473832
2393,166256.88651935
2394,145306.853111199
2395,209625.073784574
2396,145818.632116381
2397,217166.986791284
2398,128710.062338494
2399,62552.788871609
2400,59600.0748277291
2401,119607.386731595
2402,137468.864498152
2403,145325.881365103
2404,155096.473134
2405,163337.973150122
2406,141734.815845667
2407,123771.882665968
2408,152407.380122532
2409,122828.446073545
2410,165024.373154791
2411,115863.264256104
2412,155914.389507
2413,131334.997978734
2414,155895.038361848
2415,132911.223347363
2416,128576.92172378
2417,133294.919742495
2418,132876.612276937
2419,128745.888011445
2420,121490.227669128
2421,147410.570351039
2422,108740.422337709
2423,119941.545832148
2424,151036.270508314
2425,201478.253854457
2426,126390.58002172
2427,133564.233736036
2428,172149.43532354
2429,113125.178692697
2430,132246.897692875
2431,108765.422368286
2432,145031.4727709
2433,144458.251950565
2434,140646.311091359
2435,152357.271485381
2436,108586.182015797
2437,108878.594577968
2438,122956.44654875
2439,105875.327654401
2440,120885.873891506
2441,88805.1749451352
2442,95673.4598308407
2443,125540.035658412
2444,132746.87017273
2445,89821.4142194754
2446,140995.547791464
2447,182670.291776515
2448,127618.652657843
2449,109117.350338259
2450,148512.773765633
2451,128834.804298438
2452,199922.8642391
2453,93348.5550874461
2454,121990.11851139
2455,113273.05307402
2456,138935.64822142
2457,132637.316587904
2458,126504.825547643
2459,110085.279101496
2460,134568.256373718
2461,128611.85452723
2462,136712.619270223
2463,126193.980655673
2464,188188.31838146
2465,139086.98805802
2466,114309.800475938
2467,129717.557554583
2468,78554.4184861837
2469,78394.3254629948
2470,188368.685187385
2471,215947.066650926
2472,166838.699773977
2473,115978.121094132
2474,65861.8737840308
2475,218153.432748505
2476,119171.060021275
2477,128439.035620272
2478,149257.344133198
2479,103439.500412504
2480,149666.596877219
2481,120856.535699396
2482,126845.318100667
2483,109126.284468523
2484,121885.261233918
2485,125323.211555827
2486,150072.263908415
2487,166299.841861304
2488,160407.998969234
2489,147589.566850779
2490,140133.680694032
2491,91054.0095207582
2492,194564.768535689
2493,156559.190143316
2494,143613.806681072
2495,87985.3155981325
2496,235841.788355874
2497,154774.938440612
2498,108307.790622596
2499,86509.7716266083
2500,121743.587890168
2501,141355.586103846
2502,144840.307922023
2503,93251.4284037249
2504,169279.600091711
2505,222571.947560504
2506,247319.61537977
2507,277539.709451486
2508,246976.065962774
2509,212195.050755289
2510,214915.118748284
2511,172496.689911474
2512,209627.939341038
2513,218630.953387768
2514,254329.605888469
2515,149567.455379324
2516,173826.07916053
2517,148307.644905483
2518,153687.368344861
2519,234811.23000717
2520,212439.444928295
2521,186423.506286763
2522,224231.065455787
2523,119196.707793972
2524,135976.153782078
2525,147471.420603105
2526,137467.906263378
2527,117074.74270601
2528,126113.337363464
2529,136329.587900354
2530,125796.099376471
2531,259745.202451482
2532,226352.294219672
2533,191645.8072427
2534,227398.947565469
2535,298545.409840061
2536,229999.122441306
2537,236802.135164065
2538,181102.176453495
2539,186252.636866968
2540,177337.773202534
2541,180392.922543746
2542,165503.792419106
2543,120410.664793429
2544,123316.226469706
2545,136345.439234464
2546,126352.889420818
2547,136352.081028907
2548,152703.562162077
2549,160103.116368227
2550,811048.543893661
2551,144319.407666411
2552,128167.034067049
2553,74457.8298725625
2554,97580.3249957261
2555,121145.316414446
2556,100034.893621466
2557,108823.852158705
2558,146196.4805622
2559,143257.927706871
2560,149575.208022513
2561,143990.601377255
2562,140586.71579672
2563,149807.609683222
2564,204908.972497286
2565,140875.262516854
2566,160100.167972564
2567,138762.714269901
2568,202944.131968605
2569,221873.412158499
2570,113706.658047499
2571,195030.462498507
2572,143003.64092069
2573,225424.06248486
2574,300655.610111741
2575,129525.06715193
2576,120338.969489107
2577,140309.115104457
2578,83223.1180304582
2579,62400.5707021458
2580,101628.802932913
2581,108616.480600013
2582,110555.117805704
2583,284891.721738044
2584,179566.748481564
2585,186119.447165231
2586,223567.574547064
2587,201355.217633943
2588,145088.955623053
2589,148798.781880587
2590,201952.535292049
2591,228845.693587432
2592,214648.426551079
2593,248725.633321157
2594,184543.353345996
2595,198858.560880018
2596,291277.979632021
2597,183998.602874054
2598,288921.26631024
2599,324026.853562484
2600,148567.196732531
2601,145191.429428257
2602,83379.9314811259
2603,92291.0550092105
2604,89078.0592710238
2605,81043.3309561075
2606,147370.186712252
2607,201089.946233155
2608,191984.621932906
2609,170480.636857211
2610,110971.989892153
2611,122186.142725706
2612,159520.562204605
2613,132647.523968741
2614,125218.786251478
2615,155996.598445062
2616,144807.949295464
2617,181627.466407573
2618,206103.580015726
2619,197922.77267335
2620,187307.847978816
2621,174540.708207192
2622,183001.261577423
2623,237657.512126529
2624,301036.241309556
2625,303118.171251466
2626,171620.78065337
2627,164779.693909045
2628,489006.635187372
2629,508510.426535541
2630,379204.90177138
2631,494679.729247041
2632,423305.764611252
2633,311142.219105608
2634,421323.647938947
2635,158400.522891301
2636,178470.504194949
2637,180497.230366747
2638,267097.990364323
2639,186904.29706439
2640,153379.642180173
2641,103945.761378684
2642,186502.23185806
2643,101574.585799715
2644,121037.180394905
2645,108636.729426697
2646,95506.8986930877
2647,104270.724733757
2648,139615.755152856
2649,152580.145990536
2650,133127.307112993
2651,138027.246475501
2652,417567.956646997
2653,256144.272772381
2654,259330.155017708
2655,402029.083204434
2656,318877.274038506
2657,354677.422399674
2658,316688.566093716
2659,318259.283636068
2660,362625.492948982
2661,353815.601682039
2662,371592.445731874
2663,289306.82269263
2664,271454.740809024
2665,329665.902301899
2666,285140.492046114
2667,166788.815785155
2668,178049.979365068
2669,183664.831561166
2670,272198.810856139
2671,185351.637995933
2672,192647.136147991
2673,203320.99719741
2674,199663.30678305
2675,173083.673368268
2676,189929.357267013
2677,200054.98256344
2678,247809.739843285
2679,273575.952139376
2680,286068.042820493
2681,413614.197942235
2682,331054.371884176
2683,511063.090489346
2684,324911.526722957
2685,326454.297470423
2686,257027.120534258
2687,330767.146111283
2688,221105.262592808
2689,209233.514728867
2690,439089.972127732
2691,192076.721826347
2692,138045.411247523
2693,195178.722769397
2694,138575.380159131
2695,190813.633093928
2696,181510.268841273
2697,189550.693574052
2698,190966.185635682
2699,172854.487557737
2700,156980.809075409
2701,151701.847158911
2702,112857.634387018
2703,121961.92642046
2704,140390.528159379
2705,116166.081889284
2706,113350.163159214
2707,125286.234630657
2708,131556.687698117
2709,104876.487164695
2710,125778.866882024
2711,274702.632888578
2712,398280.237161476
2713,174031.862074797
2714,150132.372165639
2715,171368.949599928
2716,143394.909931002
2717,194454.75002222
2718,218342.687416435
2719,159188.062032699
2720,174915.740396932
2721,132820.56015893
2722,160249.000555244
2723,135708.772321646
2724,126700.491348841
2725,131228.866362885
2726,149560.408640053
2727,178952.290229509
2728,179542.652207789
2729,147655.608828461
2730,151295.388529053
2731,128583.665410869
2732,135836.63187728
2733,159877.461823098
2734,153370.037132504
2735,139507.800310788
2736,147419.970578619
2737,120230.92384086
2738,136763.161483879
2739,158626.97915594
2740,137083.192813045
2741,143369.933987027
2742,156016.210673998
2743,157080.338261078
2744,161343.10401182
2745,140469.109398657
2746,138485.814729239
2747,148036.848481941
2748,126637.092772072
2749,130054.582328733
2750,131366.88965712
2751,135653.643627097
2752,192248.268717436
2753,150120.698960282
2754,210691.334790199
2755,132602.721552644
2756,94618.4154003305
2757,68499.0446316783
2758,84640.7570711016
2759,156824.282610149
2760,121885.536297985
2761,143932.205780913
2762,144138.799485207
2763,179455.253465038
2764,148945.641213923
2765,281218.797675549
2766,134233.19123464
2767,89332.5247441276
2768,132273.056292945
2769,132617.090064063
2770,137337.706890779
2771,107399.726530857
2772,112352.085768542
2773,172102.379469205
2774,150211.70973957
2775,115135.751265414
2776,138640.309072686
2777,149606.045830835
2778,101466.269583029
2779,120081.222658955
2780,98696.6256669306
2781,97222.6621455465
2782,98371.5457865595
2783,97973.8554230496
2784,127785.248053928
2785,135435.749086512
2786,65017.056799978
2787,125306.55308779
2788,74367.739625835
2789,167167.892113151
2790,95769.5329824865
2791,114755.576908706
2792,60171.5236880835
2793,167128.926875704
2794,93741.5035387284
2795,121887.090079992
2796,96997.0645999479
2797,208850.84233944
2798,103874.574475268
2799,116341.588033713
2800,67827.1997638403
2801,106952.642546851
2802,129195.246553598
2803,164179.25484665
2804,134331.530319072
2805,102719.83600702
2806,84606.2849924451
2807,162916.921333213
2808,146741.448448922
2809,133377.199694786
2810,126855.276583871
2811,157563.590429893
2812,160361.537466174
2813,155315.846679506
2814,157228.660210057
2815,93697.4714778123
2816,237845.589955345
2817,157582.323823486
2818,130924.739056628
2819,172954.593603736
2820,139491.548004952
2821,104112.724042715
2822,194827.568963685
2823,336870.988687804
2824,182299.443171111
2825,149607.055106753
2826,134045.737717749
2827,134546.210041534
2828,217227.192498368
2829,204860.244530759
2830,224022.57328032
2831,173054.007314796
2832,253201.151814579
2833,297982.615851447
2834,222700.466769118
2835,221971.109324074
2836,189635.097854756
2837,157067.798753955
2838,152186.121944327
2839,172564.871092537
2840,207055.675544354
2841,205009.26196415
2842,229742.239479898
2843,150527.378202878
2844,168248.918767557
2845,125571.993290722
2846,210338.849907206
2847,203896.535205863
2848,219667.163331038
